anvisningsenhedsNummer;anvisningsenhedsNavn;dawaID;vejNavn;husNummer;supplerendeBynavn;postNummer;byNavn;kommuneKode;etage;doer;geoBredde;geoLaengde;vejKode;instType3;email;telefonNummer;cvrNummer;pNummer;senestOpdateret;daginstitutionsNummer
G24051;Rørby Børnehave;acf4c66e-d46d-4b3b-8559-657d9eb40273;Sandbjergvej;30;Rørby;4400;Kalundborg;326;;;55.64408033;11.16326975;1460;6011;;29270394;29189595;1003293285;24-07-2023 08:30:03;G24049
G24053;Sejerø Børnehus;0a3f50ac-959b-32b8-e044-0003ba298018;Nordbyvej;3;;4592;Sejerø;326;;;55.89084877;11.13889089;1222;6012;sejero.skole@kalundborg.dk;59590152;29189595;1003291142;15-04-2021 13:15:18;G24050
G24054;Børnehuset Kr. Helsinge;0a3f50ac-f5fa-32b8-e044-0003ba298018;Skolegade;13;Kirke Helsinge;4281;Gørlev;326;;;55.51419616;11.20493271;1499;6012;;51546128;29189595;1021416602;15-04-2021 13:30:18;G24052
G16936;Tudsen;0a3f50a6-c6ce-32b8-e044-0003ba298018;Biblioteksalleen;1;;2850;Nærum;230;;;55.81629465;12.53947515;38;6011;Tudsen@rudersdal.dk;46114350;29188378;1003426512;01-12-2022 15:00:07;G24055
G16937;Egebakken;0a3f50a6-fb97-32b8-e044-0003ba298018;Vangeboled;13;Søllerød;2840;Holte;230;;;55.80727733;12.5112606;683;6012;Egebakken@rudersdal.dk;46114625;29188378;1022614920;05-12-2022 10:30:05;G24055
G16933;Ravneholm Skovbørnehave;8214164f-e8cb-4943-898e-49cf1d031a9f;Vangeboled;3;Søllerød;2840;Holte;230;;;55.80934401;12.5114903;683;6011;ravneholm-skovbh@rudersdal.dk;46114344;29188378;1003272151;01-12-2022 11:30:10;G24055
G16918;Børnehuset, Fr. Clausens Vænge;0a3f50a6-d09e-32b8-e044-0003ba298018;Frederik Clausens Vænge;12;Øverød;2840;Holte;230;;;55.82278998;12.49472901;169;6012;frederikclausenvaenge@rudersdal.dk;46113510;29188378;1003272096;05-12-2022 11:30:09;G24055
G16919;Højbjerggård;0a3f50a6-d79b-32b8-e044-0003ba298018;Højbjerggårdsvej;16;Øverød;2840;Holte;230;;;55.82436768;12.4944261;286;6012;dagr@rudersdal.dk;46114640;29188378;1003426548;30-06-2023 09:30:06;G24055
G18058;Dagplejen Rådyrvej;0a3f50b7-c60f-32b8-e044-0003ba298018;Rådyrvej;1A;Sundsmark;6400;Sønderborg;540;;;54.91891088;9.82471888;1726;6013;;;29189773;1006394771;29-04-2021 11:00:08;G24060
G24236;Dagplejen Parken;0a3f50b7-bd36-32b8-e044-0003ba298018;Parkgade;54;;6400;Sønderborg;540;;;54.90427467;9.7995085;1550;6013;;;29189773;1006394813;23-11-2021 14:00:06;G24060
G24237;Dagplejen Skratmosen;199ef428-e718-4113-8819-372e60d81542;Friheds Alle;45A;;6400;Sønderborg;540;;;54.89958962;9.80589779;552;6013;;;29189773;1003326163;23-11-2021 14:30:06;G24060
G21934;Dagplejen Toften;7b227f5b-0929-450e-98e7-1e2c1177811e;Porsgrunngade;4;;6400;Sønderborg;540;;;54.90557176;9.80736167;1596;6013;;;29189773;1003326473;23-11-2021 13:30:06;G24060
G21790;Dagplejen Damgade;0c90b544-011c-4478-8828-0f31db4b77cf;Damgade;47;;6400;Sønderborg;540;;;54.91874653;9.79680142;307;6013;;;29189773;1003326114;23-11-2021 13:30:06;G24060
G24094;DAGINSTITUTIONEN LÆRINGSHUSET;c35c8aa0-d136-4f4f-b014-83432529e4f9;Skolebakken;1;Nærheden;2640;Hedehusene;169;;;55.64572836;12.20496531;3;6012;;43354460;19501817;1027089271;13-04-2022 05:00:14;G24062
G24152;BØRNEHUSET RUNDAGEREN;ef15144f-3e48-43c9-9598-3fd4e4933a2a;Rundageren;7;Baldersbrønde;2640;Hedehusene;169;;;55.65205376;12.2080675;6442;6012;;43352180;19501817;1027558689;23-08-2022 14:33:02;G24062
G24100;Th. Langs Børnehave;b36ffca4-553c-4513-9aed-36d5ee59e498;Skoletorvet;1;;8600;Silkeborg;740;;;56.16609608;9.54532717;1575;6011;thlang@thlang.dk;86822897;10142180;1002887043;07-03-2022 09:44:23;G24096
G17669;Børnehuset Myretuen;021a9bc0-fe1d-40aa-92cd-4e81888992c0;Stadionvej;66C;Bolbro;5200;Odense V;461;;;55.39290206;10.35216462;7964;6011;leder@myretuenprivat.dk;51917267;24200000;1006400681;02-12-2021 10:37:37;G24114
G17266;B.C Kfum & K Børnehus;1b8fc198-e535-490a-a1fe-e1f204d49b4b;Christmas Møllers Vej;21;Bolbro;5200;Odense V;461;;;55.39595847;10.35303161;1287;6012;;63756930;48062415;1003090396;16-06-2023 08:30:07;G24115
G17269;Chr. Sonnes Vej Børnehus;1768e153-8dcf-4dd0-8b52-9f1957f7d5cc;Chr. Sonnes Vej;23;;5230;Odense M;461;;;55.38343459;10.40094497;1264;6011;;63751746;13704430;1003314713;04-06-2021 08:01:30;G24116
G13360;Musikalsk Børnehave;8e8add76-21e6-4d7e-b864-a5a3264b38dc;Rømersvej;63;Bolbro;5200;Odense V;461;;;55.39559261;10.34651518;6925;6014;info@musikalskboernehave.dk;66113700;25695070;1007998410;09-12-2021 07:31:54;G24127
G17254;Hunderup Børnehus;e11ce721-a8b9-4140-9cc0-d78d748ffd86;Hunderupvej;103;;5230;Odense M;461;;;55.38230959;10.38920537;3464;6012;;63756250;25527615;1007809308;22-06-2021 09:29:54;G24128
G17258;Odense Vuggestue & Børnehave;41e705c9-6ace-4411-b75b-d3888a5bd15f;Falen;30;;5000;Odense C;461;;;55.39168883;10.37272553;2188;6012;;63759000;25527771;1007809448;22-06-2021 09:32:50;G24129
G17264;Troldehaven Børnehave Børnehus;ee0e38c2-8de7-4cca-8e26-2a732569cfc7;Billeshavevej;23;Korup;5210;Odense NV;461;;;55.41918806;10.26800588;538;6011;;63757565;38863312;1003058259;22-06-2021 11:19:26;G24130
G17265;Troldehaven Vuggestue Børnehus;c81822e6-704d-47e7-9075-2857dd62ca64;Billeshavevej;25;Korup;5210;Odense NV;461;;;55.41938444;10.26759586;538;6010;divr@odense.dk;63757566;38863215;1003058247;19-06-2023 11:30:04;G24131
G17268;Dronningens Asyl Børnehus;027f60f4-87b0-4d83-bb6c-4960739cea93;Kronprinsensgade;3;;5000;Odense C;461;;;55.3944546;10.39217639;4626;6012;;63751740;24197972;1006398698;22-06-2021 11:24:27;G24132
G17267;Svanegården Børnehus;0a3f50b4-d592-32b8-e044-0003ba298018;Teisensvej;42;;5000;Odense C;461;;;55.41137191;10.40084258;8575;6012;leder@svanegaarden-boernehus.dk;52394808;12050879;1003316522;26-09-2022 11:52:04;G24133
G17261;Lahns Børnehus;be7ace64-06a5-42dd-9d30-b648f599bfc9;Sanderumvej;66;Sanderum;5250;Odense SV;461;;;55.36810943;10.34320594;7235;6012;;51165790;24192946;1006393878;22-06-2021 11:27:53;G24134
G17263;Egebæk Børnehus;75de206c-3320-4f8f-b890-6f0bdfd40ed3;Egebæksvej;12;;5000;Odense C;461;;;55.41495375;10.39451216;1604;6011;;63750675;24192865;1006393817;22-06-2021 11:29:31;G24135
G17262;Skarntyden Børnehus;0a3f5089-803c-32b8-e044-0003ba298018;Monbergsvej;36;;5000;Odense C;461;;;55.41571544;10.40398104;5412;6011;rlp@odense.dk;+4551167755;21160393;1003315629;19-06-2023 12:00:05;G24136
G24139;Specialbørnehaven Spiren;0a3f5083-bfd2-32b8-e044-0003ba298018;Storebælts Erhvervspark;1;;4220;Korsør;330;;;55.35079614;11.12808438;1668;6022;;51185755;29188505;1027236177;13-12-2021 13:22:57;G24138
G17322;Platanhaven;0a3f50b4-82ea-32b8-e044-0003ba298018;Platanvej;15;;5230;Odense M;461;;;55.38696634;10.38465207;6188;6022;;63754100;35209115;1013282036;10-11-2022 12:06:17;G24142
G24144;Børnehuset Lejre Børnehus;2913d97d-1c19-417d-a42f-a320bf560953;Bøgebakken;2B;Allerslev;4320;Lejre;350;;;55.60099423;11.95755569;110;6014;chala@lejre.dk;40150621;29188548;1027254973;01-05-2023 13:30:07;G24143
G24149;Tønning-Træden Børnehave;0a3f50ba-4786-32b8-e044-0003ba298018;Skolebakken;28;Tønning;8740;Brædstrup;615;;;55.98128168;9.66500878;482;6014;kontor@ttfriskole.dk;75752737;15139501;1000867874;15-12-2021 13:16:37;G24147
G24151;Børnegården Uhrhøj;0a3f50bc-c7a6-32b8-e044-0003ba298018;Jellingvej;165;;7100;Vejle;630;;;55.73026136;9.51617523;1167;6012;birca@vejle.dk;75828955;29189900;1003342076;08-07-2021 08:30:21;G24150
G24162;Børn & Kultur - Esbjerg Kommune;0a3f508d-ca1c-32b8-e044-0003ba298018;Torvegade;74;;6700;Esbjerg;561;;;55.4722982;8.45313535;8751;6012;;;29189803;1013758375;17-08-2021 09:13:47;G24163
G24977;Fejø Børne- og Kulturhus;0a3f50b0-fe0f-32b8-e044-0003ba298018;Herredsvej;192A;;4944;Fejø;360;;;54.94649857;11.41555296;566;6012;nslarsen@mail.tele.dk;54713101;36576383;1020282459;04-07-2022 11:15:15;G24181
G24216;Vuggestuen Nørholmsvej;0a3f50ca-7595-32b8-e044-0003ba298018;Nørholmsvej;13;;9000;Aalborg;851;;;57.03704287;9.86431448;6090;6010;;;29189420;1027610044;25-05-2023 08:28:24;G24182
G24187;Vuggestuen Satelitten;857db0ac-c614-4df7-a294-418b9fa9df02;Løvsangervej;23;;9600;Aars;820;;;56.80791558;9.51371727;818;6010;;99668990;29189471;1027574439;14-01-2022 12:45:25;G24184
G24186;Idrætsbørnehaven Budstikken;a3e39705-7274-4a9e-b802-aa253b602255;Budstikken;1;;2630;Taastrup;169;;;55.63868894;12.30121247;893;6011;kontakt@ibhb.dk;28532727;36628901;1020311319;01-12-2021 20:18:17;G24185
G24215;Specialbørnehaven Birken;0a3f50ca-c4e9-32b8-e044-0003ba298018;Storemosevej;31;;9310;Vodskov;851;;;57.11713311;10.03600842;7915;6011;;;29189420;1012854710;05-11-2021 13:06:31;G24199
G24221;Fællespasning SFO2 fra 4. Klasse - Katrinedal;affa0136-04aa-4028-80aa-b140c159a707;Kanalstræde;2;;4300;Holbæk;316;;;55.71982881;11.71360466;752;6021;;;29189447;1023600974;17-11-2021 11:30:02;G24200
G24222;Fællespasning SFO2 fra 4. Klasse - Kildedam;affa0136-04aa-4028-80aa-b140c159a707;Kanalstræde;2;;4300;Holbæk;316;;;55.71982881;11.71360466;752;6021;;;29189447;1023600974;17-11-2021 11:30:02;G24200
G24223;Fællespasning SFO2 fra 4. Klasse - Skovvejen;affa0136-04aa-4028-80aa-b140c159a707;Kanalstræde;2;;4300;Holbæk;316;;;55.71982881;11.71360466;752;6021;;;29189447;1023600974;17-11-2021 11:30:03;G24200
G24224;Fællespasning 0-6 år -  Kildedam;affa0136-04aa-4028-80aa-b140c159a707;Kanalstræde;2;;4300;Holbæk;316;;;55.71982881;11.71360466;752;6014;;;29189447;1023600974;17-11-2021 12:00:02;G24200
G24225;Fællespasning 0-6 år - Skovvejen;affa0136-04aa-4028-80aa-b140c159a707;Kanalstræde;2;;4300;Holbæk;316;;;55.71982881;11.71360466;752;6014;;;29189447;1023600974;17-11-2021 12:30:02;G24200
G24226;Fællespasning SFO2 fra 4. Klasse - Holbæk By;affa0136-04aa-4028-80aa-b140c159a707;Kanalstræde;2;;4300;Holbæk;316;;;55.71982881;11.71360466;752;6021;;;29189447;1023600974;17-11-2021 12:30:03;G24200
G24227;Fællespasning 0-6 år - Holbæk By;affa0136-04aa-4028-80aa-b140c159a707;Kanalstræde;2;;4300;Holbæk;316;;;55.71982881;11.71360466;752;6014;;;29189447;1023600974;17-11-2021 13:00:02;G24200
G24228;Fællespasning 0-6 år - Katrinedal;affa0136-04aa-4028-80aa-b140c159a707;Kanalstræde;2;;4300;Holbæk;316;;;55.71982881;11.71360466;752;6014;;;29189447;1023600974;17-11-2021 13:30:03;G24200
G24209;BØRNEHUSET HYLLEHØJ;0a3f50b3-24ed-32b8-e044-0003ba298018;Hyllehøjvej;15;Kauslunde;5500;Middelfart;410;;;55.48614963;9.78749983;516;6012;;;29189684;1027686512;01-09-2022 16:30:12;G24207
G24212;Skovsøbakken;3c7fcbb2-8fcd-4d82-bacc-9ce80c5a1910;Parkvænget;14;;4200;Slagelse;330;;;55.40411346;11.3610948;1283;6012;Skovsoebakken@slagelse.dk;20583227;29188505;1027699738;04-04-2022 07:30:16;G24211
G24214;S/I Sindal Privatskole og Børnehus;0a3f50c9-1f74-32b8-e044-0003ba298018;Tislumvej;4;Hørmested;9870;Sindal;860;;;57.45927866;10.24146338;3636;6012;bh@sindalprivatskole.dk;40307450;33219970;1016584955;06-01-2022 11:45:53;G24213
G24230;Den Private Institution Brumbassen;cb7e104e-371f-4b53-bc33-b9bc4b9edbea;Brødeskovvej;3;Hammersholt;3400;Hillerød;219;;;55.89975604;12.33784877;971;6011;kontakt@brumbassen.info;23200904;32231950;1015447407;18-11-2021 08:15:38;G24229
G24234;Vandpytten;5b1e6108-c05d-49e8-937d-2b48ba369c84;Skatmestervej;8;;3400;Hillerød;219;;;55.94320494;12.27865482;7414;6012;kontakt@vandpytten.dk;21492096;35420835;1018915584;23-11-2021 12:05:44;G24232
G24241;Børnehuset LEO;f59d4d9e-6793-40ea-8245-50994cce7f9a;Gadelandet;18;;2700;Brønshøj;101;;;55.71189533;12.47975827;2068;6012;info@bhleo.dk;29298357;39873729;1023968270;01-12-2021 19:40:08;G24240
G24246;S/I Naturhuset Skovlykke ;b1b7e04f-21b8-4007-a401-eb3b289a99a5;Ånumvej;137;;6900;Skjern;760;;;55.9454981;8.52235733;2504;6012;info@naturhuset-skovlykke.dk;97353504;24195791;1006396610;01-12-2021 10:27:45;G24245
G24251;Privatbørnehaven Lille Vestervang;6243a482-0396-573d-e044-0003ba298018;Blommevej;1;Allerup;4300;Holbæk;316;;;55.70893694;11.66200371;157;6014;kontakt@lillevestervang.dk;30723837;33559283;1016809140;01-12-2021 21:30:38;G24250
G24253;Privatinstitutionen Pedersborg Børnehus;6a61a753-11d6-4bca-92ee-d35d94608496;Søholm;1;;4180;Sorø;340;;;55.45256523;11.5592758;788;6012;info@pedersborgbornehus.dk;30318341;36654740;1020453482;02-12-2021 11:19:43;G24252
G24257;Knejsted Fritidshjem;0a3f50c0-68dd-32b8-e044-0003ba298018;Borgergade;2;Knejsted;8970;Havndal;730;;;56.59558246;10.21139674;204;6020;info@knejsted.dk;86476455;17335642;1001267825;03-12-2021 14:37:16;G24256
G24259;Børnegården Katholt;0a3f50be-b0de-32b8-e044-0003ba298018;Amagervej;140;;6900;Skjern;760;;;55.94252219;8.48539268;48;6020;ulla@boernegaardenkatholt.dk;97351702;24195775;1006396592;06-12-2021 07:49:07;G24258
G24261;KASSEBØLLE FRISKOLE;0a3f50b5-43a4-32b8-e044-0003ba298018;Kassebøllevej;7;Kassebølle;5900;Rudkøbing;482;;;54.94955804;10.75817252;331;6012;kontor@kassefri.dk;23 86 62 64;26091411;1001592775;06-12-2021 10:58:46;G24260
G24270;Bjerget;ca5c2be2-e210-4458-b66c-3e2cb3db8027;Lysalleen;33;Himmelev;4000;Roskilde;265;;;55.65131059;12.12696012;4965;6022;bjerget@roskilde.dk;46318720;29189404;1003284585;04-05-2022 07:30:15;G24262
G24266;Simmersted Fribørnehave;0a3f50b8-1a65-32b8-e044-0003ba298018;Simmersted Byvej;6B;Simmersted;6500;Vojens;510;;;55.30077578;9.37923001;1062;6011;boernehave@simfri.dk;74506407;31970733;1015099263;20-09-2022 09:05:15;G24265
G24272;Grønnebakken Grønlandsvej;0a3f50c7-5df8-32b8-e044-0003ba298018;Grønlandsvej;24;;9900;Frederikshavn;813;;;57.44525624;10.5015236;2200;6012;info@grønnebakken.nu;41153736;36971223;1020593446;15-12-2021 14:43:30;G24271
G24274;Privatinstitutionen Grønnebakken;b6807164-8b57-446a-841b-44388ee9e66e;Frederiksgårds Allé;17;;2720;Vanløse;101;;;55.69263689;12.50805603;1948;6012;privatgronnebakken@gmail.com;38865190;62988819;1003151676;15-12-2021 15:12:53;G24273
G24276;Sandloppen;0a3f507b-2264-32b8-e044-0003ba298018;Vermlandsgade;51;;2300;København S;101;;;55.66828133;12.60688931;8176;6012;info.sandloppen@trygge.dk;71996199;41873787;1026855337;15-12-2021 15:15:11;G24275
G24278;Svanen;0a3f507b-06bb-32b8-e044-0003ba298018;Svanemøllevej;2;;2100;København Ø;101;;;55.71723439;12.57622393;7136;6012;info.svanen@trygge.dk;71996199;35812008;1019249774;15-12-2021 15:17:15;G24277
G24280;Giraffen;6d4e8069-b1f3-4a34-a331-6ce7568078d7;Kirkegårdsvej;25B;;2300;København S;101;;;55.65814875;12.61225558;3684;6012;info.giraffen@trygge.dk;71996199;35045333;1024442612;15-12-2021 15:20:04;G24279
G24282;Børnehuset Arken;1e0cf9b6-1075-4495-a97a-ec8265e21c97;Arkturus Alle;42;;2770;Kastrup;185;;;55.62345162;12.60657582;1060;6012;info.arken@trygge.dk;71996199;37132233;1020784535;15-12-2021 15:28:47;G24281
G24284;Flyvefisken;0a3f507a-68aa-32b8-e044-0003ba298018;Engvej;155;;2300;København S;101;;;55.64663807;12.63570072;1620;6012;info.flyvefisken@trygge.dk;71996199;40238891;1025154041;15-12-2021 15:31:02;G24283
G24300;Nyborg Friskoles Børnehave;0a3f50b3-7058-32b8-e044-0003ba298018;Tværvej;9;;5800;Nyborg;450;;;55.30865367;10.78295058;1047;6011;Info@nyborgfriskole.dk;65317671;16499218;1002982505;20-12-2021 14:21:14;G24299
G24302;Privat Børnehaven Brombærhaven;dafe7c1d-332e-467f-bb0e-b7e0f6640a1d;Brombærvænget;14;Tingstrup;7700;Thisted;787;;;56.96103856;8.66652758;875;6011;leder@privatbrombaerhaven.dk;97923534;37070386;1020732411;20-12-2021 14:28:00;G24301
G24304;Spentrup Lilleby - Vuggestue;0a3f50c0-c392-32b8-e044-0003ba298018;Haldvej;46;;8981;Spentrup;730;;;56.54570986;10.04798231;749;6010;Info@spentruplilleby.dk;52754888;39304546;1023314521;20-12-2021 14:58:36;G24303
G24305;Spentrup Lilleby - Børnehave;0a3f50c0-c392-32b8-e044-0003ba298018;Haldvej;46;;8981;Spentrup;730;;;56.54570986;10.04798231;749;6011;Info@spentruplilleby.dk;52754888;39304546;1023314521;20-12-2021 14:59:54;G24303
G24311;Rudolf Steiner Børnehaven i Humlebæk;0a3f50a8-355d-32b8-e044-0003ba298018;Langebjergvej;118;;3050;Humlebæk;210;;;55.96637945;12.50291663;407;6011;buda@rs-bh.dk;49192878;24191540;1006392548;04-01-2022 09:26:55;G24310
G24313;Børnehaven Forglemmigej;7fdabc49-0a96-4e9e-aeba-274dc5e8552b;Flødalvej;16B;;9230;Svenstrup J;851;;;56.96061916;9.84667902;2026;6011;Jsr@bhforglemmigej.dk;22875397;40608206;1024856611;04-01-2022 09:26:56;G24312
G24315;Thy Privatskoles Børnehus - Vuggestue;87d1144d-e474-471e-9fdd-5e3830abaab9;Hillerslev Kær Vej;9;;7700;Thisted;787;;;57.01398199;8.72991712;2729;6010;kontor@thyprivatskole.dk;69133535;37362387;1021100893;04-01-2022 09:26:56;G24314
G24317;Den Private Institution Børnehuset Stjernestunden;38e6c99d-d224-4eb7-9d24-0326bc163161;Rømersvej;2;;9700;Brønderslev;810;;;57.27142992;9.95792179;1508;6012;kontor@stjernestunden.dk;25799494;36662360;1020469575;04-01-2022 09:26:56;G24316
G24319;Børnehuset Bjørnehulen vuggestue;140d5c3b-025f-43a1-8204-e51b207a26e6;Strubjerg;163;;9400;Nørresundby;851;;;57.07179655;9.92249247;7972;6010;bjoernehusetbjoernehulen@gmail.com;52644146;40494383;1024692708;04-01-2022 09:26:57;G24318
G24321;Bøgehaven;6887bcc5-9ce9-31da-e044-00144f3ead67;Fælledvej;18;Bøgballe;7171;Uldum;766;;;55.82272023;9.61242696;357;6012;leder@bogehaven.dk;50803888;29471460;1012235743;04-01-2022 09:26:57;G24320
G24323;Aurora Rudolf Steiner Børnehave og Vuggestue;0a3f50a4-70fc-32b8-e044-0003ba298018;Nordahl Griegs Vej;98;;2860;Søborg;159;;;55.73399645;12.50432449;612;6012;auroraboernehus@gmail.com;24459050;38854615;1022750190;04-01-2022 09:26:57;G24322
G24325;Viben;0a3f50c6-1312-32b8-e044-0003ba298018;Højstrupvej;112;Øsløs;7742;Vesløs;787;;;57.02989263;9.00871742;2990;6012;info@vejlernesnaturfriskole.dk;32183036;33557418;1025073858;04-01-2022 09:26:58;G24324
G24327;Kirstine Seligmanns Børnehave;0a3f5090-fcfe-32b8-e044-0003ba298018;Worsaaesgade;2;;7100;Vejle;630;;;55.7100568;9.54013703;2848;6014;kss@kssvejle.dk;75820453;44448416;1001852585;04-01-2022 09:26:58;G24326
G24329;Børnehaven Sana;c3b5ac05-dde3-48fe-a8b6-916bca25c32a;Rådmandsgade;58;;2200;København N;101;;;55.70143221;12.55471214;6160;6011;boernehavensanna@mail.dk;35852735;20571691;1004385533;04-01-2022 09:26:59;G24328
G24331;Børnebiksen;2de19dbb-d465-4ad4-8633-80be506ff845;Byparken;41;;5700;Svendborg;479;;;55.07367179;10.63230152;988;6012;Leder@boernebiksen.dk;42912080;46819810;1006579263;04-01-2022 09:26:59;G24330
G24333;Knejsted fritidshjem & Børnehave;0a3f50c0-68dd-32b8-e044-0003ba298018;Borgergade;2;Knejsted;8970;Havndal;730;;;56.59558246;10.21139674;204;6014;knf@mail.tele.dk;86476455;17335642;1001267825;04-01-2022 09:27:00;G24332
G24335;Børnehuset Mellemvang;0a3f5083-3bec-32b8-e044-0003ba298018;Mellemvang;23;;4300;Holbæk;316;;;55.70588391;11.72694817;1014;6012;info@mellemvang.dk;25714776;37044989;1020682805;04-01-2022 09:27:00;G24334
G24337;Naturbørnehaven Lillemyr;0a3f50b1-f6e0-32b8-e044-0003ba298018;Kannikegårdsvej;17;Bodilsker;3730;Nexø;400;;;55.03752544;15.09259421;1872;6012;lillemyr@c.dk;56489828;25581776;1007870473;04-01-2022 09:27:00;G24336
G24339;Henvi Huset;7fc1ebd7-dc41-4960-9f57-87fa8e9abc40;Sognegårdsvej;2;;8700;Horsens;615;;;55.8482664;9.84367406;7380;6012;vj@henvi.dk;22973181;38630970;1022687057;04-01-2022 09:27:01;G24338
G24341;Henvi Huset;8f9d4b12-64c3-4804-b203-a02c069b2ffd;Lysbrohøjen;7;;8600;Silkeborg;740;;;56.15927144;9.50144695;1112;6012;Kontakt@henvihuset-Funderlysbro.dk;22973181;38630970;1023785850;04-01-2022 09:27:01;G24340
G24343;Skovbørnehaven Livet;0a3f50a8-2f04-32b8-e044-0003ba298018;Humlebæk Center;16;;3050;Humlebæk;210;;;55.96387734;12.53072598;281;6012;nina@livetsskov.dk;41836443;41355379;1025822214;04-01-2022 09:27:02;G24342
G24345;Eventyrhuset;7be2fb20-1d4a-46c8-8647-b719642dff65;Tingparken;42A;;7200;Grindsted;530;;;55.75066442;8.9283884;665;6012;eventyrhuset@eventyrhuset-grindsted.dk;61376803;28642369;1011512557;04-01-2022 09:27:02;G24344
G24347;Troldehuset;0a3f50c6-d8f5-32b8-e044-0003ba298018;Vendsysselvej;8;Arentsminde;9460;Brovst;849;;;57.12469503;9.62199191;2008;6012;Troldehuset.brovst@gmail.com;28182386;43419951;1028453600;21-09-2022 06:03:01;G24346
G24349;Ida Holsts Skole;0a3f508a-7a93-32b8-e044-0003ba298018;Sankt Nicolai Gade;11;;5700;Svendborg;479;;;55.05765405;10.60767363;6585;6014;nicolai@idaholst.dk;50521129;50280918;1001945435;04-01-2022 09:27:03;G24348
G24351;Aagades Børnehave;4e343584-e51a-4c2e-a943-6c9546929f7b;Aagade;25B;;9620;Aalestrup;820;;;56.69123835;9.4960306;4;6011;leder@aagadesboernehave.dk;98641624;24199908;1006400577;04-01-2022 09:27:03;G24350
G24353;Jellerød Børnegård;0a3f50aa-6822-32b8-e044-0003ba298018;Rypevænget;318;;2980;Kokkedal;210;;;55.90807423;12.50529813;587;6012;Jellerod@jellerod.dk;93392980;82670513;1003207126;04-01-2022 09:27:04;G24352
G24355;Troldhøj Børnehave og Vuggestue;7bb669d2-cf6c-445f-b01f-089aed08134b;Havnegade;44;Nexø;3730;Nexø;400;;;55.06382229;15.12891989;1452;6012;post@boernehaventroldhoej.dk;51252031;37441139;1021161329;04-01-2022 09:27:04;G24354
G24357;Junglehuset;0a3f50bb-998f-32b8-e044-0003ba298018;Ternevej;83;;8700;Horsens;615;;;55.83107863;9.83028793;8385;6012;kontakt@junglehuset.dk;93944079;30781155;1019133695;04-01-2022 09:27:04;G24356
G24359;Jesper lyshave;0a3f50af-5b7a-32b8-e044-0003ba298018;Bagmarken;58;;4370;Store Merløse;316;;;55.54370999;11.68636797;80;6011;Kontaktalfehaven@gmail.com;57800990;35185879;1018642758;04-01-2022 09:27:05;G24358
G24361;Bonsai;0a3f507b-ea13-32b8-e044-0003ba298018;Jægersborg Alle;2A;;2920;Charlottenlund;157;;;55.74965829;12.58471265;423;6012;rikke@bonsainet.dk;23807464;25631293;1007924719;04-01-2022 09:27:05;G24360
G24363;Børnehuset Ullerslev;0a3f50b5-fb78-32b8-e044-0003ba298018;Lundsager;1;;5540;Ullerslev;450;;;55.36228143;10.66952129;604;6012;info@bornehuset-ullerslev.dk;63350884;26900603;1006485514;04-01-2022 09:27:06;G24362
G24367;Samsø Børnehus;0a3f50c1-b008-32b8-e044-0003ba298018;Tanderupvej;15;Onsbjerg;8305;Samsø;741;;;55.8468345;10.56497715;810;6011;Samsoeboernehuskontor@gmail.com;51377343;24196267;1006397071;04-01-2022 09:27:06;G24366
G24369;Børnehuse Stribonitten;55f7d68d-cce8-4a7b-8f4f-0eaac06973f7;Øster Alle;16;Strib;5500;Middelfart;410;;;55.5405926;9.7705013;1456;6012;leder@stribonitten.dk;64401795;24192776;1006393763;04-01-2022 09:27:07;G24368
G24371;Vonsbæk børnehus;0a3f50b6-eb60-32b8-e044-0003ba298018;Vonsbækvej;84;;6100;Haderslev;510;;;55.29238602;9.61815683;1560;6012;vbhv@mail.dk;74579119;16200700;1001053807;04-01-2022 09:27:07;G24370
